reporting_month,account_id,product,tenure_months,credit_limit,spend,balance,revolve_balance,delinquency_bucket
2023-01-01,101655,Travel Reward,18,5000,29.12,2683.51,1877.14,Current
2023-01-01,101656,Student,36,5000,34.36,2433.08,1473.17,Current
2023-01-01,101657,Low APR,112,2500,14.07,332.14,52.03,1-29 DPD
2023-01-01,101658,Low APR,33,2500,943.98,166.99,0.0,Current
2023-01-01,101659,Cashback,41,2500,0.0,602.99,0.0,Current
2023-01-01,101660,Travel Reward,55,2500,47.65,1862.52,592.64,Current
2023-01-01,101661,Low APR,81,10000,934.52,1739.68,0.0,Current
2023-01-01,101662,Travel Reward,22,5000,123.15,1592.84,165.57,Current
2023-01-01,101663,Cashback,112,2500,0.0,832.56,0.0,Current
2023-01-01,101664,Travel Reward,111,2500,405.11,126.77,0.0,Current
2023-01-01,101665,Low APR,100,2500,125.35,449.52,147.86,Current
2023-01-01,101666,Cashback,80,10000,428.81,3817.28,810.54,Current
2023-01-01,101667,Cashback,89,2500,1352.53,1402.14,0.0,Current
2023-01-01,101668,Low APR,27,15000,0.0,8157.23,6378.16,Current
2023-01-01,101669,Travel Reward,74,2500,155.14,39.49,0.0,Current
2023-01-01,101670,Low APR,93,1000,32.99,118.76,64.13,Current
2023-01-01,101671,Travel Reward,50,5000,226.31,860.9,0.0,Current
2023-01-01,101672,Cashback,71,25000,29.85,6422.65,0.0,Current
2023-01-01,101673,Low APR,86,15000,951.8,4285.37,477.39,Current
2023-01-01,101674,Cashback,25,10000,0.0,5243.31,1105.07,Current
2023-01-01,101675,Student,64,5000,73.79,2207.37,1458.35,Current
2023-01-01,101676,Low APR,27,5000,0.0,2055.22,0.0,Current
2023-01-01,101677,Cashback,96,5000,0.0,1496.72,0.0,Current
2023-01-01,101678,Student,22,5000,2.98,1521.78,0.0,Current
2023-01-01,101679,Cashback,53,1000,25.46,510.68,0.0,Current
2023-01-01,101680,Cashback,90,10000,0.0,610.59,0.0,Current
2023-01-01,101681,Travel Reward,42,5000,271.36,414.77,113.64,Current
2023-01-01,101682,Cashback,13,5000,272.12,1521.51,181.35,Current
2023-01-01,101683,Low APR,18,10000,14.72,959.75,0.0,Current
2023-01-01,101684,Cashback,88,15000,41.02,3012.25,0.0,Current
2023-01-01,101685,Low APR,7,15000,40.9,4394.48,3766.99,Current
2023-01-01,101686,Low APR,115,15000,110.02,3100.31,0.0,Current
2023-01-01,101687,Student,93,10000,301.6,4137.98,3282.74,Current
2023-01-01,101688,Travel Reward,78,2500,119.43,917.62,0.0,Current
2023-01-01,101689,Cashback,2,10000,226.63,445.9,0.0,Current
2023-01-01,101690,Low APR,16,25000,0.0,6621.7,3772.91,1-29 DPD
2023-01-01,101691,Low APR,23,5000,0.0,1557.2,0.0,60-89 DPD
2023-01-01,101692,Travel Reward,18,5000,88.34,1987.57,0.0,Current
2023-01-01,101693,Travel Reward,26,15000,0.0,580.15,161.27,Current
2023-01-01,101694,Travel Reward,92,1000,72.9,162.69,124.22,1-29 DPD
2023-01-01,101695,Cashback,2,2500,521.89,956.03,0.0,1-29 DPD
2023-01-01,101696,Low APR,118,5000,0.0,1427.55,951.59,Current
2023-01-01,101697,Travel Reward,110,5000,908.37,2766.14,0.0,Current
2023-01-01,101698,Low APR,34,5000,0.0,1208.99,0.0,Current
2023-01-01,101699,Cashback,105,1000,113.63,262.75,47.02,Current
2023-01-01,101700,Cashback,54,2500,914.35,971.69,0.0,Current
2023-01-01,101701,Cashback,81,10000,0.0,3000.35,1585.86,Current
2023-01-01,101702,Cashback,71,2500,0.0,2250.0,2250.0,Charge-off
2023-01-01,101703,Travel Reward,51,2500,0.0,636.2,380.04,Current
2023-01-01,101704,Cashback,71,25000,0.0,4372.02,2369.97,Current
2023-01-01,101705,Travel Reward,27,15000,25.15,1177.97,805.54,30-59 DPD
2023-01-01,101706,Travel Reward,98,5000,0.0,776.76,340.2,Current
2023-01-01,101707,Travel Reward,56,1000,405.18,299.84,238.57,Current
2023-01-01,101708,Cashback,97,25000,320.46,5044.46,2878.12,Current
2023-01-01,101709,Student,108,15000,22.88,3661.27,1739.63,Current
2023-01-01,101710,Cashback,29,2500,1698.14,362.02,157.47,Current
2023-01-01,101711,Cashback,63,10000,0.0,3837.71,2580.82,Current
2023-01-01,101712,Low APR,22,5000,0.0,1006.66,399.13,Current
2023-01-01,101713,Student,14,10000,116.91,2478.89,0.0,Current
2023-01-01,101714,Travel Reward,110,10000,33.41,2541.43,1504.99,Current
2023-01-01,101715,Travel Reward,91,15000,73.52,5172.49,0.0,Current
2023-01-01,101716,Cashback,115,2500,396.75,265.46,0.0,Current
2023-01-01,101717,Cashback,1,5000,136.86,2252.98,0.0,Current
2023-01-01,101718,Travel Reward,108,5000,0.0,2705.98,1648.49,Current
2023-01-01,101719,Travel Reward,3,5000,0.0,1098.0,0.0,Current
2023-01-01,101720,Cashback,79,5000,755.29,1323.24,0.0,1-29 DPD
2023-01-01,101721,Travel Reward,70,5000,36.63,557.15,0.0,Current
2023-01-01,101722,Low APR,10,2500,20.76,661.73,0.0,30-59 DPD
2023-01-01,101723,Low APR,59,15000,432.79,4718.78,3472.86,1-29 DPD
2023-01-01,101724,Low APR,65,5000,449.21,1315.61,268.38,Current
2023-01-01,101725,Student,53,25000,4111.79,11124.52,9491.63,Current
2023-01-01,101726,Cashback,48,15000,0.0,575.15,0.0,Current
2023-01-01,101727,Low APR,4,15000,1095.31,7983.52,0.0,Current
2023-01-01,101728,Cashback,60,5000,59.4,463.83,0.0,Current
2023-01-01,101729,Student,66,5000,0.0,862.71,582.14,1-29 DPD
2023-01-01,101730,Travel Reward,27,1000,0.0,392.6,0.0,Current
2023-01-01,101731,Cashback,40,15000,164.77,6408.91,4251.39,Current
2023-01-01,101732,Cashback,33,2500,105.97,431.35,153.09,Current
2023-01-01,101733,Travel Reward,96,1000,0.0,62.93,50.4,Current
2023-01-01,101734,Cashback,45,2500,2000.0,1142.33,993.73,Current
2023-01-01,101735,Cashback,108,15000,32.24,2334.06,0.0,Current
2023-01-01,101736,Student,91,10000,0.0,1921.16,0.0,Current
2023-01-01,101737,Travel Reward,80,5000,133.78,2287.91,0.0,Current
2023-01-01,101738,Student,57,25000,434.6,7034.61,5772.88,Current
2023-01-01,101739,Cashback,37,2500,0.0,2250.0,2250.0,90+ DPD
2023-01-01,101740,Low APR,23,2500,711.45,728.67,0.0,Current
2023-01-01,101741,Cashback,10,10000,284.07,2493.77,1496.34,Current
2023-01-01,101742,Travel Reward,16,5000,32.75,901.67,0.0,Current
2023-01-01,101743,Cashback,26,5000,80.73,2443.44,757.68,Current
2023-01-01,101744,Low APR,113,5000,207.3,928.38,394.74,Current
2023-01-01,101745,Travel Reward,117,2500,263.39,281.35,32.98,1-29 DPD
2023-01-01,101746,Travel Reward,93,2500,10.41,397.57,237.02,30-59 DPD
2023-01-01,101747,Cashback,107,2500,75.62,643.3,273.44,Current
2023-01-01,101748,Travel Reward,65,10000,1582.01,5657.61,0.0,Current
2023-01-01,101749,Student,114,15000,997.98,7228.02,0.0,1-29 DPD
2023-01-01,101750,Cashback,105,2500,104.5,1042.83,0.0,Current
2023-01-01,101751,Low APR,115,25000,120.78,6880.99,0.0,Current
2023-01-01,101752,Cashback,82,15000,28.43,5316.36,1954.94,Current
2023-01-01,101753,Travel Reward,13,10000,2425.02,3993.31,0.0,Current
2023-01-01,101754,Student,88,10000,0.0,5141.88,0.0,30-59 DPD
2023-01-01,101755,Low APR,31,25000,55.52,10115.24,3093.48,Current
2023-01-01,101756,Cashback,12,1000,269.26,541.0,0.0,Current
2023-01-01,101757,Cashback,46,2500,0.0,627.69,554.89,Current
2023-01-01,101758,Low APR,55,10000,0.0,772.05,643.06,Current
2023-01-01,101759,Cashback,44,15000,0.0,8256.83,0.0,Current
2023-01-01,101760,Travel Reward,112,2500,0.0,660.71,0.0,Current
2023-01-01,101761,Cashback,37,10000,285.68,3729.14,0.0,Current
2023-01-01,101762,Student,91,5000,0.0,1799.27,549.21,Current
2023-01-01,101763,Cashback,21,2500,51.77,796.78,654.13,Current
2023-01-01,101764,Low APR,51,15000,214.41,9464.5,3168.59,Current
2023-01-01,101765,Travel Reward,48,25000,0.0,8529.99,0.0,Current
2023-01-01,101766,Low APR,34,10000,97.99,5351.24,0.0,60-89 DPD
2023-01-01,101767,Cashback,67,1000,23.66,150.22,0.0,Current
2023-01-01,101768,Cashback,64,15000,35.07,1541.43,1234.6,1-29 DPD
2023-01-01,101769,Student,46,2500,759.47,926.76,304.33,Current
2023-01-01,101770,Student,92,15000,0.0,3443.41,1816.88,Current
2023-01-01,101771,Low APR,78,5000,129.9,2366.76,0.0,Current
2023-01-01,101772,Cashback,119,5000,181.02,1160.07,523.01,Current
2023-01-01,101773,Cashback,3,5000,433.34,431.84,377.82,Current
2023-01-01,101774,Travel Reward,22,5000,360.34,2055.86,0.0,Current
2023-01-01,101775,Travel Reward,91,5000,182.32,1585.16,487.84,1-29 DPD
2023-01-01,101776,Travel Reward,114,5000,959.62,1334.54,622.37,Current
2023-01-01,101777,Low APR,77,5000,33.84,1039.8,200.9,Current
2023-01-01,101778,Travel Reward,105,5000,16.22,1097.95,357.24,Current
2023-01-01,101779,Cashback,54,5000,13.81,600.87,0.0,Current
2023-01-01,101780,Travel Reward,112,5000,122.69,2439.86,725.32,30-59 DPD
2023-01-01,101781,Travel Reward,81,2500,25.26,1251.98,0.0,Current
2023-01-01,101782,Cashback,6,5000,1288.61,1782.76,0.0,Current
2023-01-01,101783,Travel Reward,60,2500,15.47,536.2,442.67,Current
2023-01-01,101784,Cashback,33,15000,131.01,2617.45,1008.27,Current
2023-01-01,101785,Travel Reward,84,2500,0.0,597.05,0.0,Current
2023-01-01,101786,Cashback,38,1000,188.42,421.64,0.0,Current
2023-01-01,101787,Travel Reward,57,10000,0.0,6402.78,0.0,Current
2023-01-01,101788,Travel Reward,53,1000,413.83,297.43,124.85,Current
2023-01-01,101789,Low APR,37,15000,0.0,6047.43,0.0,1-29 DPD
2023-01-01,101790,Cashback,22,5000,0.0,674.29,0.0,Current
2023-01-01,101791,Travel Reward,34,10000,0.0,4320.38,0.0,30-59 DPD
2023-01-01,101792,Travel Reward,42,1000,800.0,236.76,167.41,Current
2023-01-01,101793,Travel Reward,86,2500,738.53,1224.04,0.0,30-59 DPD
2023-01-01,101794,Cashback,7,10000,153.24,1244.75,0.0,Current
2023-01-01,101795,Travel Reward,32,10000,0.0,1855.65,0.0,Current
2023-01-01,101796,Cashback,64,15000,0.0,1392.37,843.46,Current
2023-01-01,101797,Travel Reward,45,10000,1556.28,1324.77,0.0,Current
2023-01-01,101798,Low APR,52,5000,110.4,1004.13,0.0,Current
2023-01-01,101799,Travel Reward,67,15000,9.8,7873.61,0.0,Current
2023-01-01,101800,Cashback,114,5000,1390.22,1720.45,1493.37,Current
2023-01-01,101801,Low APR,36,15000,27.62,7031.23,0.0,1-29 DPD
2023-01-01,101802,Low APR,71,5000,361.17,1623.12,0.0,Current
2023-01-01,101803,Travel Reward,100,15000,1423.83,6332.87,3728.86,Current
2023-01-01,101804,Cashback,16,5000,45.71,843.45,139.66,Current
2023-01-01,101805,Cashback,22,25000,2.88,19958.34,13645.42,Current
2023-01-01,101806,Student,108,25000,789.11,10831.15,0.0,Current
2023-01-01,101807,Travel Reward,75,2500,34.47,1247.29,695.13,1-29 DPD
2023-01-01,101808,Student,56,10000,361.19,5058.24,0.0,Current
2023-01-01,101809,Travel Reward,76,15000,302.22,7785.5,0.0,Current
2023-01-01,101810,Low APR,51,15000,55.55,4233.33,0.0,Current
2023-01-01,101811,Cashback,90,15000,668.74,7144.38,0.0,Current
2023-01-01,101812,Travel Reward,46,15000,130.21,7959.42,5858.28,Current
2023-01-01,101813,Low APR,18,5000,119.27,1428.3,0.0,Current
2023-01-01,101814,Student,96,1000,142.04,99.9,0.0,Current
2023-01-01,101815,Cashback,31,2500,0.0,1361.96,695.36,Current
2023-01-01,101816,Low APR,88,15000,512.33,5741.77,855.37,Current
2023-01-01,101817,Student,93,2500,0.0,551.9,108.44,Current
2023-01-01,101818,Low APR,32,15000,40.96,3570.47,0.0,Current
2023-01-01,101819,Low APR,27,5000,224.46,2046.73,0.0,Current
2023-01-01,101820,Travel Reward,16,2500,44.84,1296.23,0.0,Current
2023-01-01,101821,Travel Reward,54,5000,283.68,643.93,0.0,30-59 DPD
2023-01-01,101822,Student,22,15000,141.6,7615.36,2534.19,Current
2023-01-01,101823,Travel Reward,60,10000,431.39,4504.53,0.0,Current
2023-01-01,101824,Cashback,18,5000,72.43,2399.42,0.0,Current
2023-01-01,101825,Low APR,75,1000,30.22,222.65,167.79,Current
2023-01-01,101826,Cashback,36,10000,836.94,2720.3,0.0,Current
2023-01-01,101827,Student,79,5000,658.29,662.96,0.0,30-59 DPD
2023-01-01,101828,Cashback,41,2500,124.06,905.61,0.0,Current
2023-01-01,101829,Cashback,10,1000,0.0,190.8,0.0,Current
2023-01-01,101830,Low APR,96,5000,766.59,1138.49,0.0,Current
2023-01-01,101831,Student,25,5000,149.14,877.36,273.21,Current
2023-01-01,101832,Travel Reward,119,2500,56.51,1066.95,0.0,Current
2023-01-01,101833,Cashback,113,15000,285.68,2443.67,1941.56,Current
2023-01-01,101834,Cashback,61,2500,0.0,430.57,0.0,Current
2023-01-01,101835,Low APR,85,2500,0.0,826.21,205.58,Current
2023-01-01,101836,Travel Reward,47,5000,149.11,526.74,313.9,Current
2023-01-01,101837,Cashback,13,1000,0.0,602.51,0.0,Current
2023-01-01,101838,Travel Reward,18,5000,48.11,233.14,186.14,Current
2023-01-01,101839,Low APR,102,2500,568.14,846.54,0.0,Current
2023-01-01,101840,Travel Reward,64,10000,4.2,5601.22,0.0,Current
2023-01-01,101841,Cashback,76,2500,203.77,582.38,0.0,60-89 DPD
2023-01-01,101842,Cashback,1,15000,156.7,2653.36,2326.67,Current
2023-01-01,101843,Cashback,33,5000,166.71,374.73,47.01,Current
2023-01-01,101844,Cashback,81,5000,0.0,1256.68,0.0,Current
2023-01-01,101845,Cashback,82,5000,103.83,732.29,380.16,Current
2023-01-01,101846,Low APR,9,10000,102.79,1736.69,858.55,Current
2023-01-01,101847,Student,31,10000,329.84,2390.42,1888.75,60-89 DPD
2023-01-01,101848,Travel Reward,41,10000,342.36,2802.87,0.0,Current
2023-01-01,101849,Low APR,79,2500,0.0,1249.58,0.0,Current
2023-01-01,101850,Student,33,2500,2000.0,321.34,168.23,Current
2023-01-01,101851,Travel Reward,105,15000,47.62,7031.3,2416.12,Current
2023-01-01,101852,Travel Reward,110,2500,34.12,1129.57,656.59,Current
2023-01-01,101853,Cashback,67,10000,49.42,2252.42,1809.54,Current
2023-01-01,101854,Travel Reward,70,25000,207.69,8491.31,0.0,Current
2023-01-01,101855,Travel Reward,45,5000,112.31,1777.9,881.58,Current
2023-01-01,101856,Cashback,69,5000,133.77,1618.36,749.64,Current
2023-01-01,101857,Cashback,109,5000,91.61,1139.47,194.6,Current
2023-01-01,101858,Travel Reward,21,15000,26.44,4558.15,0.0,Current
2023-01-01,101859,Travel Reward,28,10000,869.61,1451.48,0.0,Current
2023-01-01,101860,Cashback,1,2500,0.0,1278.72,1104.73,Current
2023-01-01,101861,Cashback,62,10000,0.0,3120.78,1991.86,Current
2023-01-01,101862,Travel Reward,6,2500,2000.0,1052.89,790.42,Current
2023-01-01,101863,Travel Reward,17,10000,795.58,1278.24,338.26,30-59 DPD
2023-01-01,101864,Travel Reward,107,2500,128.94,1476.03,0.0,Current
2023-01-01,101865,Low APR,8,10000,429.39,5834.75,2559.15,Current
2023-01-01,101866,Low APR,54,5000,0.0,1741.86,0.0,Current
2023-01-01,101867,Cashback,27,10000,211.71,1841.05,1368.18,Current
2023-01-01,101868,Low APR,30,2500,104.64,780.24,0.0,Current
2023-01-01,101869,Cashback,16,15000,1180.88,3888.45,1917.31,Current
2023-01-01,101870,Low APR,4,15000,15.27,3501.54,1054.74,Current
2023-01-01,101871,Travel Reward,62,5000,4000.0,552.46,145.08,1-29 DPD
2023-01-01,101872,Travel Reward,84,2500,921.08,439.34,263.99,Current
2023-01-01,101873,Cashback,54,1000,259.72,220.76,0.0,Current
2023-01-01,101874,Travel Reward,53,15000,188.31,6062.41,0.0,Current
2023-01-01,101875,Cashback,35,5000,0.0,3255.78,0.0,Current
2023-01-01,101876,Cashback,89,2500,917.36,1283.17,0.0,Current
2023-01-01,101877,Travel Reward,79,1000,83.0,143.4,74.83,Current
2023-01-01,101878,Student,107,15000,198.64,1375.8,265.25,Current
2023-01-01,101879,Cashback,100,10000,518.17,1948.08,1140.81,Current
2023-01-01,101880,Low APR,86,5000,87.44,1720.74,0.0,Current
2023-01-01,101881,Low APR,5,1000,0.0,194.99,0.0,1-29 DPD
2023-01-01,101882,Low APR,54,10000,106.93,1744.5,0.0,Current
2023-01-01,101883,Cashback,57,5000,0.0,1533.01,1098.92,Current
2023-01-01,101884,Travel Reward,25,2500,0.0,755.51,0.0,Current
2023-01-01,101885,Travel Reward,88,2500,2000.0,1200.84,993.5,Current
2023-01-01,101886,Travel Reward,80,5000,29.56,422.64,0.0,Current
2023-01-01,101887,Cashback,23,1000,174.03,332.22,212.4,Current
2023-01-01,101888,Student,89,10000,0.0,222.02,0.0,Current
2023-01-01,101889,Low APR,43,25000,73.93,6683.09,5844.67,Current
2023-01-01,101890,Cashback,49,5000,0.0,1361.03,0.0,Current
2023-01-01,101891,Travel Reward,50,5000,419.99,2016.47,1477.72,Current
2023-01-01,101892,Travel Reward,33,10000,176.73,1904.26,512.13,Current
2023-01-01,101893,Cashback,11,5000,1251.02,2255.17,451.05,Current
2023-01-01,101894,Travel Reward,21,5000,66.76,750.7,554.6,Current
2023-01-01,101895,Cashback,53,1000,0.0,153.12,0.0,Current
2023-01-01,101896,Travel Reward,16,15000,500.27,1734.57,1423.06,Current
2023-01-01,101897,Low APR,13,15000,137.68,8382.57,4619.96,Current
2023-01-01,101898,Student,89,5000,47.29,1473.83,0.0,Current
2023-01-01,101899,Cashback,30,15000,0.0,803.35,0.0,Current
2023-01-01,101900,Low APR,116,10000,671.92,3818.45,1554.85,Current
2023-01-01,101901,Cashback,91,1000,29.4,308.32,128.54,Current
2023-01-01,101902,Cashback,43,15000,238.49,8055.84,3864.53,Current
2023-01-01,101903,Travel Reward,56,1000,21.89,631.28,339.34,Current
2023-01-01,101904,Low APR,102,15000,0.0,4110.66,0.0,Current
2023-01-01,101905,Travel Reward,83,10000,50.01,1901.9,649.4,Current
2023-01-01,101906,Travel Reward,119,10000,0.0,2314.57,0.0,Current
2023-01-01,101907,Low APR,103,15000,1714.82,3432.83,2136.07,Current
2023-01-01,101908,Cashback,70,2500,42.55,397.0,348.6,Current
2023-01-01,101909,Cashback,77,5000,0.0,1362.32,0.0,Current
2023-01-01,101910,Cashback,60,15000,106.31,5164.7,2077.6,Current
2023-01-01,101911,Cashback,3,2500,0.0,719.65,0.0,Current
2023-01-01,101912,Cashback,64,10000,0.0,5500.18,4380.99,Current
2023-01-01,101913,Low APR,44,5000,0.0,408.46,0.0,Current
2023-01-01,101914,Cashback,66,10000,0.0,4208.52,0.0,1-29 DPD
2023-01-01,101915,Low APR,54,15000,0.0,13500.0,13500.0,90+ DPD
2023-01-01,101916,Travel Reward,104,2500,609.95,899.11,0.0,Current
2023-01-01,101917,Low APR,68,15000,54.05,7282.55,6245.87,1-29 DPD
2023-01-01,101918,Cashback,45,2500,0.0,719.98,592.27,Current
2023-01-01,101919,Travel Reward,110,1000,81.66,128.79,108.73,Current
2023-01-01,101920,Cashback,10,5000,662.86,484.87,217.98,Current
2023-01-01,101921,Travel Reward,72,5000,0.0,2446.29,1533.52,Current
2023-01-01,101922,Low APR,15,15000,318.56,3294.68,0.0,Current
2023-01-01,101923,Cashback,83,5000,0.0,1298.5,1136.8,Current
2023-01-01,101924,Cashback,118,10000,131.97,811.09,0.0,1-29 DPD
2023-01-01,101925,Low APR,45,2500,0.0,942.13,0.0,Current
2023-01-01,101926,Low APR,91,2500,0.0,1217.35,0.0,Current
2023-01-01,101927,Travel Reward,51,15000,10.55,3138.59,0.0,Current
2023-01-01,101928,Cashback,39,5000,457.86,231.25,0.0,Current
2023-01-01,101929,Cashback,114,5000,191.46,2109.73,0.0,Current
2023-01-01,101930,Low APR,93,5000,28.89,458.93,0.0,Current
2023-01-01,101931,Cashback,83,5000,0.0,353.85,0.0,1-29 DPD
2023-01-01,101932,Student,27,15000,1047.1,5463.82,0.0,Current
2023-01-01,101933,Travel Reward,64,10000,1950.31,3217.44,1898.42,Current
2023-01-01,101934,Cashback,60,5000,47.74,307.35,104.73,Current
2023-01-01,101935,Travel Reward,83,25000,31.35,9611.38,5405.13,Current
2023-01-01,101936,Travel Reward,116,15000,0.0,7291.19,0.0,60-89 DPD
2023-01-01,101937,Student,108,5000,116.88,1341.76,1196.97,Current
2023-01-01,101938,Travel Reward,96,5000,42.41,1515.95,0.0,Current
2023-01-01,101939,Cashback,3,15000,0.0,5176.53,0.0,Current
2023-01-01,101940,Student,110,25000,93.56,3184.11,0.0,Current
2023-01-01,101941,Travel Reward,99,5000,59.08,1262.76,0.0,1-29 DPD
2023-01-01,101942,Cashback,31,15000,285.62,6426.74,0.0,Current
2023-01-01,101943,Travel Reward,12,2500,0.0,858.87,699.98,Current
2023-01-01,101944,Low APR,117,25000,0.0,6167.25,3492.6,Current
2023-01-01,101945,Student,40,15000,11.08,7116.59,0.0,Current
2023-01-01,101946,Travel Reward,58,10000,221.0,3864.23,0.0,Current
2023-01-01,101947,Cashback,32,10000,0.0,4443.73,1881.64,Current
2023-01-01,101948,Low APR,24,5000,244.58,1118.85,0.0,Current
2023-01-01,101949,Student,65,10000,18.14,4498.89,1562.73,Current
2023-01-01,101950,Cashback,38,10000,289.73,1430.91,0.0,Current
2023-01-01,101951,Low APR,72,2500,308.3,160.74,89.81,Current
2023-01-01,101952,Cashback,68,5000,797.39,1793.06,0.0,1-29 DPD
2023-01-01,101953,Low APR,22,2500,883.8,531.49,0.0,Current
2023-01-01,101954,Cashback,83,1000,92.07,152.21,47.13,Current
2023-01-01,101955,Travel Reward,100,10000,0.0,4609.87,0.0,1-29 DPD
2023-01-01,101956,Travel Reward,56,2500,1808.85,827.44,427.08,Current
2023-01-01,101957,Travel Reward,22,5000,130.69,1189.02,572.27,Current
2023-01-01,101958,Low APR,110,10000,0.0,3125.55,2354.43,Current
2023-01-01,101959,Cashback,91,1000,12.71,83.37,73.95,Current
2023-01-01,101960,Travel Reward,96,10000,16.88,4219.19,0.0,Current
2023-01-01,101961,Student,46,2500,0.0,584.25,0.0,60-89 DPD
2023-01-01,101962,Cashback,81,15000,241.2,1904.75,272.72,Current
2023-01-01,101963,Travel Reward,83,5000,386.73,931.61,0.0,30-59 DPD
2023-01-01,101964,Travel Reward,7,2500,1253.21,563.62,287.59,Current
2023-01-01,101965,Travel Reward,32,25000,307.7,18640.71,12789.23,Current
2023-01-01,101966,Low APR,1,1000,17.45,453.43,0.0,Current
2023-01-01,101967,Travel Reward,100,10000,996.17,3878.46,616.56,Current
2023-01-01,101968,Low APR,24,5000,192.64,1319.55,0.0,Current
2023-01-01,101969,Travel Reward,32,5000,77.58,2370.34,0.0,Current
2023-01-01,101970,Travel Reward,83,1000,255.2,199.84,0.0,Current
2023-01-01,101971,Student,42,10000,479.93,671.26,0.0,Current
2023-01-01,101972,Cashback,114,2500,88.95,463.12,0.0,Current
2023-01-01,101973,Low APR,94,5000,0.0,2754.06,0.0,Current
2023-01-01,101974,Cashback,94,5000,14.76,1859.35,1001.16,Current
2023-01-01,101975,Cashback,61,5000,33.02,2538.95,0.0,Current
2023-01-01,101976,Travel Reward,81,5000,30.32,960.43,0.0,Current
2023-01-01,101977,Cashback,36,5000,458.82,1860.58,0.0,Current
2023-01-01,101978,Cashback,22,5000,154.84,1255.62,647.58,Current
2023-01-01,101979,Cashback,16,5000,0.0,2456.21,0.0,Current
2023-01-01,101980,Travel Reward,51,1000,0.0,472.2,0.0,Current
2023-01-01,101981,Travel Reward,10,5000,222.42,1252.03,0.0,Current
2023-01-01,101982,Travel Reward,34,15000,0.0,1291.29,1018.03,1-29 DPD
2023-01-01,101983,Travel Reward,76,5000,0.0,904.82,0.0,Current
2023-01-01,101984,Student,11,2500,90.68,692.12,0.0,Current
